"id_account","execution_date","type","amount_ars","amount_usd"
1073,2024-05-14,invest,19037.0,0.0
1073,2024-04-07,deposit,30725.0,0.0
1073,2024-04-27,invest,10496.0,0.0
1073,2024-03-27,invest,37495.0,0.0
1073,2024-05-30,deposit,26860.0,0.0
1073,2024-03-22,currency_exchange,0.0,113.0
1073,2024-05-22,card_spend,-45522.0,0.0
1073,2024-06-16,invest,37735.0,0.0
1073,2024-05-04,invest,26498.0,0.0
1074,2024-04-23,card_spend,-11805.0,0.0
1074,2024-02-09,card_spend,-14944.0,0.0
1074,2024-03-02,card_spend,-16379.0,0.0
1075,2024-02-24,deposit,6110.0,0.0
1075,2024-04-18,card_spend,-18081.0,0.0
1075,2024-02-28,card_spend,-2013.0,0.0
1075,2024-04-02,invest,15537.0,0.0
1075,2024-03-17,deposit,34848.0,0.0
1075,2024-03-24,deposit,28766.0,0.0
1075,2024-04-19,invest,30197.0,0.0
1075,2024-02-11,deposit,24225.0,0.0
1075,2024-04-03,card_spend,-37727.0,0.0
1075,2024-03-03,invest,15226.0,0.0
1075,2024-03-10,deposit,44922.0,0.0
1076,2024-03-15,deposit,13693.0,0.0
1076,2024-03-10,card_spend,-44934.0,0.0
1077,2024-02-09,invest,17044.0,0.0
1077,2024-01-31,card_spend,-11720.0,0.0
1077,2024-01-23,currency_exchange,0.0,127.0
1077,2024-01-21,deposit,46253.0,0.0
1077,2023-12-11,invest,19394.0,0.0
1078,2024-03-02,card_spend,-49998.0,0.0
1078,2024-01-24,currency_exchange,0.0,334.0
1078,2024-03-16,currency_exchange,0.0,268.0
1078,2024-04-01,card_spend,-43845.0,0.0
1078,2024-03-25,invest,19284.0,0.0
1078,2024-03-06,currency_exchange,0.0,435.0
1078,2024-02-19,invest,17370.0,0.0
1078,2024-03-24,card_spend,-23436.0,0.0
1079,2024-02-21,invest,26279.0,0.0
1079,2024-01-08,card_spend,-27201.0,0.0
1079,2024-01-07,deposit,6105.0,0.0
1079,2024-02-07,invest,4384.0,0.0
1079,2024-03-13,deposit,18069.0,0.0
1079,2024-03-03,deposit,8736.0,0.0
1080,2024-03-10,invest,24252.0,0.0
1080,2024-03-16,deposit,38481.0,0.0
1080,2024-03-16,deposit,38766.0,0.0
1080,2024-03-21,deposit,9461.0,0.0
1080,2024-02-25,deposit,35782.0,0.0
1080,2024-05-14,card_spend,-42800.0,0.0
1081,2024-04-14,deposit,41785.0,0.0
1081,2024-03-22,card_spend,-32358.0,0.0
1081,2024-03-04,deposit,8927.0,0.0
1081,2024-05-03,currency_exchange,0.0,152.0
1081,2024-04-06,currency_exchange,0.0,435.0
1082,2024-01-18,card_spend,-19745.0,0.0
1082,2024-01-25,deposit,35521.0,0.0
1082,2024-02-10,invest,19322.0,0.0
1082,2024-04-02,currency_exchange,0.0,405.0
1082,2024-03-05,deposit,8345.0,0.0
1082,2024-03-12,invest,16352.0,0.0
1082,2024-03-15,invest,3336.0,0.0
1082,2024-03-25,currency_exchange,0.0,70.0
1082,2024-02-01,card_spend,-47760.0,0.0
1082,2024-02-12,card_spend,-22008.0,0.0
1082,2024-03-14,deposit,44617.0,0.0
1082,2024-03-09,invest,18921.0,0.0
1083,2024-03-15,invest,1097.0,0.0
1083,2024-02-03,invest,13924.0,0.0
1083,2024-02-26,invest,9535.0,0.0
1083,2024-02-27,deposit,5666.0,0.0
1083,2024-01-28,currency_exchange,0.0,252.0
1083,2024-03-21,invest,44039.0,0.0
1083,2024-01-25,card_spend,-10369.0,0.0
1083,2024-03-26,card_spend,-31933.0,0.0
1084,2024-06-05,invest,15939.0,0.0
1084,2024-03-26,deposit,28624.0,0.0
1084,2024-04-21,currency_exchange,0.0,35.0
1084,2024-05-14,invest,23263.0,0.0
1084,2024-03-15,currency_exchange,0.0,106.0
1084,2024-04-23,invest,22253.0,0.0
1084,2024-04-20,invest,24128.0,0.0
1084,2024-05-01,deposit,7852.0,0.0
1084,2024-05-02,deposit,7411.0,0.0
1084,2024-05-25,deposit,34243.0,0.0
1085,2024-01-08,deposit,8239.0,0.0
1085,2024-01-27,invest,41846.0,0.0
1085,2024-01-20,card_spend,-14521.0,0.0
1085,2024-01-14,invest,20909.0,0.0
1085,2023-12-15,deposit,38711.0,0.0
1085,2024-01-12,invest,20584.0,0.0
1085,2023-12-11,card_spend,-47971.0,0.0
1085,2024-01-20,deposit,3307.0,0.0
1085,2024-02-11,currency_exchange,0.0,284.0
1085,2024-01-04,deposit,16149.0,0.0
1086,2023-12-17,currency_exchange,0.0,118.0
1086,2023-12-22,card_spend,-2283.0,0.0
1086,2023-12-29,card_spend,-27170.0,0.0
1086,2023-12-28,invest,44360.0,0.0
1086,2024-02-07,card_spend,-25217.0,0.0
1086,2023-12-06,currency_exchange,0.0,485.0
1086,2023-12-10,card_spend,-31129.0,0.0
1086,2023-12-07,card_spend,-17299.0,0.0
1086,2023-12-12,currency_exchange,0.0,373.0
1087,2024-02-29,card_spend,-13763.0,0.0
1087,2024-01-04,deposit,37116.0,0.0
1087,2024-01-02,card_spend,-25765.0,0.0
1087,2024-01-07,deposit,19099.0,0.0
1087,2024-02-25,card_spend,-40864.0,0.0
1087,2023-12-28,invest,17021.0,0.0
1087,2023-12-22,card_spend,-19058.0,0.0
1087,2023-12-20,deposit,13576.0,0.0
1087,2024-02-27,card_spend,-23433.0,0.0
1087,2024-01-02,invest,11693.0,0.0
1087,2024-02-16,invest,22447.0,0.0
1088,2024-04-18,deposit,10794.0,0.0
1088,2024-01-26,card_spend,-48246.0,0.0
1088,2024-03-25,deposit,10528.0,0.0
1088,2024-03-15,invest,49781.0,0.0
1088,2024-04-07,deposit,34160.0,0.0
1088,2024-04-08,card_spend,-22125.0,0.0
1088,2024-02-14,deposit,18761.0,0.0
1088,2024-03-08,invest,3659.0,0.0
1088,2024-04-03,deposit,47738.0,0.0
1089,2024-06-06,deposit,24383.0,0.0
1089,2024-03-28,currency_exchange,0.0,224.0
1089,2024-04-05,card_spend,-16282.0,0.0
1089,2024-03-17,card_spend,-25264.0,0.0
1089,2024-04-11,deposit,49454.0,0.0
1089,2024-05-31,card_spend,-12002.0,0.0
1089,2024-04-02,card_spend,-5493.0,0.0
1089,2024-04-21,deposit,32655.0,0.0
1089,2024-06-03,deposit,7816.0,0.0
1089,2024-05-12,card_spend,-33808.0,0.0
1089,2024-05-21,deposit,15849.0,0.0
1089,2024-06-08,card_spend,-6374.0,0.0
1090,2023-12-19,deposit,32600.0,0.0
1090,2024-01-20,deposit,1778.0,0.0
1090,2024-02-05,card_spend,-2492.0,0.0
1090,2023-12-24,deposit,45900.0,0.0
1090,2024-02-08,invest,8156.0,0.0
1090,2024-02-14,currency_exchange,0.0,333.0
1090,2024-01-07,card_spend,-45096.0,0.0
1090,2023-12-11,invest,33174.0,0.0
1091,2024-02-10,card_spend,-24132.0,0.0
1091,2024-02-13,invest,25370.0,0.0
1091,2024-02-29,invest,13466.0,0.0
1091,2024-01-26,invest,44355.0,0.0
1091,2024-02-19,deposit,31795.0,0.0
1091,2024-03-07,currency_exchange,0.0,203.0
1091,2024-04-19,invest,12190.0,0.0
1091,2024-01-23,deposit,21389.0,0.0
1091,2024-01-28,card_spend,-29369.0,0.0
1091,2024-02-08,deposit,29933.0,0.0
1091,2024-04-21,currency_exchange,0.0,476.0
1092,2024-05-05,invest,43604.0,0.0
1092,2024-04-10,invest,18839.0,0.0
1092,2024-05-24,deposit,7796.0,0.0
1092,2024-05-01,deposit,18709.0,0.0
1092,2024-05-02,card_spend,-30075.0,0.0
1092,2024-05-30,invest,4828.0,0.0
1092,2024-04-19,deposit,32337.0,0.0
1092,2024-04-24,currency_exchange,0.0,274.0
1092,2024-05-28,deposit,5648.0,0.0
1092,2024-03-18,deposit,36634.0,0.0
1092,2024-04-29,invest,4112.0,0.0
1092,2024-04-09,invest,16114.0,0.0
1092,2024-03-20,invest,45199.0,0.0
1092,2024-03-20,invest,13743.0,0.0
1093,2024-02-12,invest,23432.0,0.0
1093,2024-03-16,card_spend,-34755.0,0.0
1093,2024-04-09,deposit,14146.0,0.0
1093,2024-03-17,deposit,36820.0,0.0
1093,2024-03-18,deposit,23190.0,0.0
1093,2024-04-24,invest,5033.0,0.0
1094,2024-01-05,invest,34703.0,0.0
1094,2024-03-10,currency_exchange,0.0,341.0
1094,2024-01-01,card_spend,-6889.0,0.0
1094,2024-02-18,invest,35610.0,0.0
1095,2024-05-14,deposit,13497.0,0.0
1095,2024-04-18,currency_exchange,0.0,386.0
1095,2024-04-06,card_spend,-20539.0,0.0
1095,2024-05-07,deposit,12777.0,0.0
1095,2024-04-05,card_spend,-28997.0,0.0
1095,2024-04-07,card_spend,-29669.0,0.0
1095,2024-03-10,deposit,35624.0,0.0
1095,2024-04-22,invest,32705.0,0.0
1095,2024-05-22,card_spend,-10342.0,0.0
1095,2024-03-23,card_spend,-39392.0,0.0
1095,2024-04-05,card_spend,-14749.0,0.0
1095,2024-03-16,invest,37268.0,0.0
1096,2024-02-13,card_spend,-14467.0,0.0
1096,2024-02-25,currency_exchange,0.0,72.0
1096,2024-03-09,deposit,21384.0,0.0
1096,2024-02-09,invest,4267.0,0.0
1096,2024-02-18,card_spend,-28840.0,0.0
1096,2024-02-28,deposit,49796.0,0.0
1096,2024-03-26,invest,3011.0,0.0
1096,2024-03-21,invest,12951.0,0.0
1096,2024-03-08,currency_exchange,0.0,330.0
1096,2024-02-12,invest,19284.0,0.0
1097,2024-03-11,deposit,20799.0,0.0
1097,2024-03-01,invest,5652.0,0.0
1097,2024-01-06,deposit,8597.0,0.0
1097,2024-03-06,invest,12826.0,0.0
1098,2024-02-17,card_spend,-3169.0,0.0
1098,2024-03-19,currency_exchange,0.0,366.0
1098,2024-03-17,card_spend,-31403.0,0.0
1098,2024-02-29,card_spend,-19800.0,0.0
1099,2024-03-17,deposit,35704.0,0.0
1099,2024-02-21,invest,4236.0,0.0
1099,2024-03-19,invest,9556.0,0.0
1099,2024-04-25,deposit,11582.0,0.0
1099,2024-03-02,card_spend,-5857.0,0.0
1099,2024-03-14,card_spend,-10714.0,0.0
1099,2024-01-31,invest,26879.0,0.0
1099,2024-02-12,invest,27762.0,0.0
1099,2024-03-21,card_spend,-20554.0,0.0
1099,2024-04-21,invest,47840.0,0.0
1099,2024-02-23,invest,13452.0,0.0
1100,2024-06-01,deposit,15852.0,0.0
1100,2024-03-25,card_spend,-27485.0,0.0
1100,2024-03-27,deposit,2140.0,0.0
1100,2024-03-20,deposit,45789.0,0.0
1100,2024-03-19,invest,8684.0,0.0
1100,2024-05-28,invest,2960.0,0.0
1100,2024-04-23,deposit,14893.0,0.0
1100,2024-03-25,currency_exchange,0.0,163.0
1101,2024-02-03,card_spend,-8166.0,0.0
1101,2024-02-26,deposit,14527.0,0.0
1101,2024-03-03,card_spend,-49077.0,0.0
1101,2024-03-04,invest,23190.0,0.0
1101,2023-12-17,card_spend,-20503.0,0.0
1101,2024-02-24,deposit,40852.0,0.0
1101,2024-03-03,invest,16072.0,0.0
1101,2024-02-23,deposit,49933.0,0.0
1101,2024-02-18,invest,47092.0,0.0
1101,2024-01-29,invest,27910.0,0.0
1101,2024-03-02,card_spend,-37188.0,0.0
1101,2024-03-08,card_spend,-20337.0,0.0
1102,2024-05-06,deposit,18611.0,0.0
1102,2024-04-28,invest,28810.0,0.0
1102,2024-03-22,deposit,20225.0,0.0
1102,2024-05-13,deposit,13866.0,0.0
1102,2024-03-04,deposit,21620.0,0.0
1102,2024-03-11,card_spend,-8295.0,0.0
1102,2024-05-15,card_spend,-21131.0,0.0
1102,2024-04-07,invest,29182.0,0.0
1102,2024-03-12,card_spend,-49511.0,0.0
1102,2024-03-07,invest,2381.0,0.0
1103,2024-03-28,deposit,33955.0,0.0
1103,2024-04-02,currency_exchange,0.0,299.0
1103,2024-03-01,currency_exchange,0.0,132.0
1103,2024-02-01,invest,6776.0,0.0
1103,2024-02-19,card_spend,-41591.0,0.0
1103,2024-03-16,deposit,47092.0,0.0
1103,2024-03-12,deposit,36323.0,0.0
1103,2024-02-19,deposit,3951.0,0.0
1103,2024-04-12,currency_exchange,0.0,391.0
1103,2024-03-11,currency_exchange,0.0,230.0
1103,2024-03-09,card_spend,-16592.0,0.0
1103,2024-02-15,currency_exchange,0.0,30.0
1104,2024-03-09,deposit,17566.0,0.0
1104,2024-01-06,card_spend,-16369.0,0.0
1104,2024-02-24,invest,26235.0,0.0
1104,2024-01-15,invest,32921.0,0.0
1104,2024-01-11,deposit,9244.0,0.0
1104,2024-01-07,deposit,47109.0,0.0
1104,2024-02-15,deposit,6590.0,0.0
1104,2023-12-22,deposit,29278.0,0.0
1104,2024-01-14,deposit,38713.0,0.0
1104,2024-02-27,deposit,49688.0,0.0
1104,2024-03-02,deposit,24545.0,0.0
1105,2024-02-27,deposit,27917.0,0.0
1105,2024-04-30,deposit,15087.0,0.0
1105,2024-04-14,deposit,6793.0,0.0
1105,2024-03-24,invest,17209.0,0.0
1105,2024-02-24,currency_exchange,0.0,92.0
1105,2024-04-25,invest,44408.0,0.0
1105,2024-04-07,deposit,35716.0,0.0
1105,2024-03-13,currency_exchange,0.0,226.0
1105,2024-04-04,deposit,29694.0,0.0
1106,2024-03-07,card_spend,-30796.0,0.0
1106,2024-03-19,deposit,34290.0,0.0
1106,2024-03-03,invest,10821.0,0.0
1106,2024-04-28,deposit,40890.0,0.0
1106,2024-05-08,invest,46968.0,0.0
1106,2024-03-27,invest,2519.0,0.0
1107,2024-05-12,card_spend,-10083.0,0.0
1107,2024-05-05,card_spend,-3257.0,0.0
1107,2024-03-08,invest,16233.0,0.0
1108,2024-03-26,invest,28747.0,0.0
1108,2024-04-26,invest,21360.0,0.0
1108,2024-04-27,currency_exchange,0.0,301.0
1108,2024-02-17,card_spend,-20604.0,0.0
1108,2024-02-27,card_spend,-9547.0,0.0
1108,2024-02-20,deposit,15562.0,0.0
1108,2024-02-12,deposit,5213.0,0.0
1108,2024-03-24,invest,3100.0,0.0
1109,2024-02-23,deposit,19199.0,0.0
1109,2024-01-10,deposit,40779.0,0.0
1109,2024-01-22,invest,25472.0,0.0
1109,2024-01-11,invest,35832.0,0.0
1109,2024-01-20,invest,25087.0,0.0
1109,2024-02-06,invest,2401.0,0.0
1109,2024-04-01,invest,44791.0,0.0
1109,2024-02-24,deposit,12867.0,0.0
1109,2024-03-06,card_spend,-33245.0,0.0
1109,2024-03-01,deposit,49861.0,0.0
1109,2024-02-11,deposit,29038.0,0.0
1110,2024-03-18,card_spend,-5025.0,0.0
1110,2024-03-05,deposit,48658.0,0.0
1110,2024-05-09,currency_exchange,0.0,120.0
1110,2024-04-13,deposit,5426.0,0.0
1110,2024-03-01,card_spend,-48832.0,0.0
1110,2024-05-04,deposit,46671.0,0.0
1111,2024-03-17,deposit,28233.0,0.0
1111,2024-03-16,invest,39011.0,0.0
1111,2024-05-14,invest,42475.0,0.0
1111,2024-05-17,currency_exchange,0.0,128.0
1111,2024-02-22,invest,10171.0,0.0
1112,2024-05-31,currency_exchange,0.0,37.0
1112,2024-06-15,deposit,44369.0,0.0
1112,2024-05-13,invest,47473.0,0.0
1113,2024-04-04,deposit,42420.0,0.0
1113,2024-04-12,invest,14379.0,0.0
1113,2024-03-18,invest,34840.0,0.0
1113,2024-04-06,currency_exchange,0.0,225.0
1113,2024-04-13,invest,19990.0,0.0
1113,2024-03-21,card_spend,-37081.0,0.0
1113,2024-03-16,deposit,6939.0,0.0
1113,2024-05-04,deposit,35464.0,0.0
1113,2024-03-11,currency_exchange,0.0,399.0
1113,2024-03-28,currency_exchange,0.0,455.0
1113,2024-05-11,invest,44309.0,0.0
1114,2024-03-25,invest,12691.0,0.0
1114,2024-04-21,deposit,7474.0,0.0
1114,2024-06-04,invest,14979.0,0.0
1114,2024-05-28,deposit,13867.0,0.0
1114,2024-05-06,invest,8866.0,0.0
1115,2024-03-23,invest,22642.0,0.0
1115,2024-04-19,currency_exchange,0.0,480.0
1115,2024-03-16,deposit,31873.0,0.0
1115,2024-01-27,deposit,34650.0,0.0
1115,2024-02-19,currency_exchange,0.0,363.0
1115,2024-02-07,currency_exchange,0.0,254.0
1115,2024-04-10,currency_exchange,0.0,256.0
1115,2024-01-29,deposit,9199.0,0.0
1115,2024-03-26,invest,32312.0,0.0
1115,2024-03-20,currency_exchange,0.0,251.0
1115,2024-04-16,card_spend,-28691.0,0.0
1115,2024-01-30,card_spend,-19020.0,0.0
1116,2024-01-20,deposit,44178.0,0.0
1116,2024-03-17,deposit,5967.0,0.0
1116,2024-02-27,invest,10135.0,0.0
1116,2024-01-14,invest,44896.0,0.0
1116,2024-02-28,card_spend,-2196.0,0.0
1116,2024-01-02,currency_exchange,0.0,447.0
1116,2024-01-19,currency_exchange,0.0,138.0
1116,2024-01-24,invest,21208.0,0.0
1116,2024-01-27,deposit,21058.0,0.0
1116,2024-03-16,invest,2105.0,0.0
1116,2024-02-29,card_spend,-16417.0,0.0
1116,2024-01-18,currency_exchange,0.0,125.0
1117,2024-01-04,card_spend,-10256.0,0.0
1117,2023-12-30,deposit,22904.0,0.0
1117,2024-01-16,card_spend,-35540.0,0.0
1117,2024-02-04,currency_exchange,0.0,206.0
1117,2024-01-05,invest,23626.0,0.0
1117,2024-03-10,card_spend,-44410.0,0.0
1117,2024-02-23,invest,43998.0,0.0
1117,2024-03-05,card_spend,-8812.0,0.0
1117,2024-01-15,card_spend,-44798.0,0.0
1118,2024-05-20,invest,36948.0,0.0
1118,2024-03-05,deposit,28794.0,0.0
1118,2024-04-12,deposit,29152.0,0.0
1118,2024-05-04,deposit,46026.0,0.0
1118,2024-04-03,invest,26966.0,0.0
1118,2024-03-21,card_spend,-15270.0,0.0
1118,2024-04-27,card_spend,-48068.0,0.0
1118,2024-05-03,invest,28056.0,0.0
1118,2024-05-23,deposit,24155.0,0.0
1118,2024-03-20,currency_exchange,0.0,360.0
1118,2024-04-19,card_spend,-33252.0,0.0
1119,2024-03-28,invest,35148.0,0.0
1119,2024-03-25,currency_exchange,0.0,400.0
1119,2024-03-06,deposit,39402.0,0.0
1119,2024-03-19,deposit,11179.0,0.0
1119,2024-04-13,deposit,31206.0,0.0
1119,2024-03-04,card_spend,-27564.0,0.0
1119,2024-02-10,invest,36517.0,0.0
1119,2024-02-22,deposit,17589.0,0.0
1119,2024-03-15,card_spend,-45582.0,0.0
1119,2024-02-13,card_spend,-29884.0,0.0
1120,2024-04-07,deposit,45602.0,0.0
1120,2024-04-17,card_spend,-48135.0,0.0
1120,2024-05-15,deposit,13541.0,0.0
1120,2024-03-26,deposit,4551.0,0.0
1120,2024-03-27,invest,3832.0,0.0
1120,2024-05-24,currency_exchange,0.0,120.0
1120,2024-04-11,deposit,12108.0,0.0
1120,2024-05-21,card_spend,-3610.0,0.0
1121,2024-03-30,currency_exchange,0.0,97.0
1121,2024-03-15,invest,8263.0,0.0
1121,2024-02-17,invest,20456.0,0.0
1121,2024-02-01,deposit,34276.0,0.0
1121,2024-03-06,deposit,14050.0,0.0
1121,2024-02-19,deposit,22644.0,0.0
1122,2024-01-03,invest,36060.0,0.0
1122,2023-12-31,deposit,42520.0,0.0
1122,2024-03-13,invest,27732.0,0.0
1122,2024-02-21,invest,13112.0,0.0
1122,2024-03-04,invest,20555.0,0.0
1122,2024-01-15,deposit,25618.0,0.0
1122,2024-02-01,deposit,44833.0,0.0
1123,2023-12-28,card_spend,-46814.0,0.0
1123,2023-12-18,invest,20356.0,0.0
1123,2024-03-06,card_spend,-18376.0,0.0
1124,2024-02-22,deposit,19624.0,0.0
1124,2024-03-22,card_spend,-1389.0,0.0
1124,2024-01-26,currency_exchange,0.0,455.0
1125,2024-03-16,card_spend,-4731.0,0.0
1125,2024-04-10,invest,27113.0,0.0
1125,2024-02-24,invest,21452.0,0.0
1125,2024-04-14,deposit,42334.0,0.0
1126,2024-03-13,currency_exchange,0.0,188.0
1126,2024-05-18,deposit,17199.0,0.0
1126,2024-03-09,deposit,27500.0,0.0
1126,2024-03-24,invest,20552.0,0.0
1126,2024-03-02,card_spend,-7989.0,0.0
1127,2024-02-21,card_spend,-16950.0,0.0
1127,2024-05-05,deposit,25703.0,0.0
1127,2024-04-02,invest,23931.0,0.0
1128,2024-02-03,deposit,39556.0,0.0
1128,2024-02-20,deposit,17901.0,0.0
1128,2024-02-04,deposit,26917.0,0.0
1128,2024-01-18,card_spend,-45505.0,0.0
1128,2024-03-01,invest,23192.0,0.0
1128,2024-02-22,deposit,46833.0,0.0
1128,2024-03-06,card_spend,-39401.0,0.0
1128,2024-01-01,invest,5117.0,0.0
1128,2024-01-03,invest,29890.0,0.0
1128,2024-01-06,currency_exchange,0.0,29.0
1128,2024-01-18,deposit,30267.0,0.0
1129,2024-04-24,invest,30084.0,0.0
1129,2024-05-03,currency_exchange,0.0,163.0
1129,2024-05-24,deposit,16438.0,0.0
1129,2024-04-24,card_spend,-48994.0,0.0
1129,2024-03-18,invest,19845.0,0.0
1130,2023-12-28,invest,38164.0,0.0
1130,2024-02-06,currency_exchange,0.0,146.0
1130,2024-01-05,currency_exchange,0.0,147.0
1130,2024-01-05,card_spend,-3093.0,0.0
1130,2024-01-01,invest,9367.0,0.0
1130,2024-01-07,deposit,17753.0,0.0
1130,2023-12-27,invest,20874.0,0.0
1130,2024-02-23,currency_exchange,0.0,421.0
1130,2023-12-15,card_spend,-3426.0,0.0
1130,2024-02-11,invest,3962.0,0.0
1130,2023-12-17,invest,26640.0,0.0
1131,2024-05-05,card_spend,-29327.0,0.0
1131,2024-04-24,deposit,2134.0,0.0
1131,2024-05-07,deposit,39462.0,0.0
1131,2024-05-24,deposit,22281.0,0.0
1131,2024-05-17,invest,21810.0,0.0
1131,2024-04-01,deposit,27249.0,0.0
1131,2024-06-06,card_spend,-5370.0,0.0
1131,2024-04-21,currency_exchange,0.0,86.0
1131,2024-05-20,deposit,17986.0,0.0
1131,2024-03-24,deposit,17873.0,0.0
1132,2024-02-18,deposit,25170.0,0.0
1132,2024-01-04,currency_exchange,0.0,46.0
1133,2024-05-17,card_spend,-36585.0,0.0
1133,2024-04-26,card_spend,-6307.0,0.0
1133,2024-04-05,invest,39506.0,0.0
1133,2024-04-02,card_spend,-8697.0,0.0
1133,2024-04-28,deposit,47218.0,0.0
1133,2024-04-23,deposit,24299.0,0.0
1133,2024-05-21,invest,37412.0,0.0
1133,2024-04-19,deposit,32707.0,0.0
1133,2024-05-14,deposit,36842.0,0.0
1133,2024-05-13,deposit,42080.0,0.0
1133,2024-02-26,currency_exchange,0.0,350.0
1134,2024-04-14,currency_exchange,0.0,251.0
1134,2024-04-11,card_spend,-48406.0,0.0
1134,2024-04-24,invest,13356.0,0.0
1134,2024-02-27,invest,4606.0,0.0
1134,2024-03-23,card_spend,-31444.0,0.0
1135,2024-01-25,currency_exchange,0.0,361.0
1135,2024-01-18,deposit,28253.0,0.0
1135,2023-12-15,invest,11704.0,0.0
1135,2024-02-24,card_spend,-17322.0,0.0
1135,2024-01-09,invest,47364.0,0.0
1136,2024-06-18,deposit,45589.0,0.0
1136,2024-04-15,invest,45278.0,0.0
1136,2024-06-16,card_spend,-42605.0,0.0
1136,2024-04-10,deposit,14045.0,0.0
1136,2024-04-24,card_spend,-24501.0,0.0
1136,2024-04-02,invest,25690.0,0.0
1137,2024-03-23,invest,45571.0,0.0
1137,2024-02-29,deposit,36062.0,0.0
1137,2024-03-04,card_spend,-44370.0,0.0
1137,2024-02-27,invest,20389.0,0.0
1137,2024-03-08,invest,38865.0,0.0
1138,2024-01-05,invest,6618.0,0.0
1138,2023-12-20,card_spend,-44937.0,0.0
1138,2024-01-24,currency_exchange,0.0,57.0
1139,2024-03-07,currency_exchange,0.0,304.0
1139,2024-03-31,invest,16810.0,0.0
1139,2024-01-10,card_spend,-47182.0,0.0
1140,2024-03-08,deposit,13816.0,0.0
1140,2024-02-15,deposit,33130.0,0.0
1140,2024-03-22,card_spend,-31698.0,0.0
1140,2024-02-04,card_spend,-10359.0,0.0
1140,2024-01-28,card_spend,-43056.0,0.0
1140,2024-02-28,card_spend,-34272.0,0.0
1140,2024-03-29,card_spend,-11738.0,0.0
1141,2024-02-21,deposit,30894.0,0.0
1141,2024-03-19,invest,38825.0,0.0
1141,2024-02-11,card_spend,-5994.0,0.0
1135,2024-01-18,deposit,28253.0,0.0
1135,2023-12-15,invest,11704.0,0.0
1135,2024-02-24,card_spend,-17322.0,0.0
1135,2024-01-09,invest,47364.0,0.0
1136,2024-06-18,deposit,45589.0,0.0
1136,2024-04-15,invest,45278.0,0.0
1136,2024-06-16,card_spend,-42605.0,0.0
1136,2024-04-10,deposit,14045.0,0.0
1136,2024-04-24,card_spend,-24501.0,0.0
1136,2024-04-02,invest,25690.0,0.0
1137,2024-03-23,invest,45571.0,0.0
1137,2024-02-29,deposit,36062.0,0.0
1137,2024-03-04,card_spend,-44370.0,0.0
1137,2024-02-27,invest,20389.0,0.0
1137,2024-03-08,invest,38865.0,0.0
1138,2024-01-05,invest,6618.0,0.0
1138,2023-12-20,card_spend,-44937.0,0.0
1138,2024-01-24,currency_exchange,0.0,57.0
1139,2024-03-07,currency_exchange,0.0,304.0
1139,2024-03-31,invest,16810.0,0.0
1139,2024-01-10,card_spend,-47182.0,0.0
1140,2024-03-08,deposit,13816.0,0.0
1140,2024-02-15,deposit,33130.0,0.0
1140,2024-03-22,card_spend,-31698.0,0.0
1140,2024-02-04,card_spend,-10359.0,0.0
1140,2024-01-28,card_spend,-43056.0,0.0
1140,2024-02-28,card_spend,-34272.0,0.0
1140,2024-03-29,card_spend,-11738.0,0.0
1141,2024-02-21,deposit,30894.0,0.0
1141,2024-03-19,invest,38825.0,0.0
1141,2024-02-11,card_spend,-5994.0,0.0
1141,2024-01-12,deposit,38405.0,0.0
1141,2024-02-27,card_spend,-44442.0,0.0
1141,2024-02-18,deposit,37487.0,0.0
1141,2024-01-23,invest,28374.0,0.0
1141,2024-02-27,card_spend,-26307.0,0.0
1141,2024-02-27,currency_exchange,0.0,91.0
1141,2024-03-07,invest,25565.0,0.0
1141,2024-03-20,deposit,46276.0,0.0
1141,2024-03-08,deposit,47773.0,0.0
1135,2024-01-18,deposit,28253.0,0.0
1135,2023-12-15,invest,11704.0,0.0
1135,2024-02-24,card_spend,-17322.0,0.0
1135,2024-01-09,invest,47364.0,0.0
1136,2024-06-18,deposit,45589.0,0.0
1136,2024-04-15,invest,45278.0,0.0
1136,2024-06-16,card_spend,-42605.0,0.0
1136,2024-04-10,deposit,14045.0,0.0
1136,2024-04-24,card_spend,-24501.0,0.0
1136,2024-04-02,invest,25690.0,0.0
1137,2024-03-23,invest,45571.0,0.0
1137,2024-02-29,deposit,36062.0,0.0
1137,2024-03-04,card_spend,-44370.0,0.0
1137,2024-02-27,invest,20389.0,0.0
1137,2024-03-08,invest,38865.0,0.0
1138,2024-01-05,invest,6618.0,0.0
1138,2023-12-20,card_spend,-44937.0,0.0
1138,2024-01-24,currency_exchange,0.0,57.0
1139,2024-03-07,currency_exchange,0.0,304.0
1139,2024-03-31,invest,16810.0,0.0
1139,2024-01-10,card_spend,-47182.0,0.0
1140,2024-03-08,deposit,13816.0,0.0
1140,2024-02-15,deposit,33130.0,0.0
1140,2024-03-22,card_spend,-31698.0,0.0
1140,2024-02-04,card_spend,-10359.0,0.0
1140,2024-01-28,card_spend,-43056.0,0.0
1140,2024-02-28,card_spend,-34272.0,0.0
1140,2024-03-29,card_spend,-11738.0,0.0
1141,2024-02-21,deposit,30894.0,0.0
1141,2024-03-19,invest,38825.0,0.0
1141,2024-02-11,card_spend,-5994.0,0.0
1141,2024-01-12,deposit,38405.0,0.0
1141,2024-02-27,card_spend,-44442.0,0.0
1141,2024-02-18,deposit,37487.0,0.0
1141,2024-01-23,invest,28374.0,0.0
